date,sessions,unique_visitors,page_views,Revenue,COGS,Revenue_per_session
2016-05-19,32056,25670,117450,11212790.37,9063577.59,349.7875708135762
2016-05-20,26494,18959,102959,10058131.11,8217262.68,379.63807314863743
2016-05-21,32181,24897,123544,7447083.47,5895652.1,231.4124318697368
2016-05-22,27855,21321,133211,7687940.04,6156525.22,275.9985654281098
2016-05-23,33895,25827,179800,8645211.05,7045764.67,255.05859418793335
2016-05-24,33317,27062,128279,8183351.87,6580079.91,245.62091034606956
2016-05-25,30559,22955,137420,9916196.12,7860116.29,324.4934755718446
2016-05-26,29012,22400,100854,12748857.56,10440320.85,439.43394319591897
2016-05-27,31654,22277,117413,10645860.16,8560911.95,336.3195855184179
2016-05-28,30406,23858,120385,7818417.53,6306590.85,257.1340370321647
2016-05-29,30163,23872,134316,6277386.71,4980964.03,208.11546298445114
2016-05-30,30700,24332,126409,15902645.06,12868500.26,518.001467752443
2016-05-31,29707,22770,157676,15273734.62,12146387.51,514.1459797354158
2016-06-01,30361,23705,131150,15027967.48,12020718.26,494.9760376799183
2016-06-02,32911,23190,131608,15450407.81,12454831.83,469.46029625353225
2016-06-03,32205,22850,156430,14905219.23,12099283.96,462.8231401956218
2016-06-04,33568,26608,156310,3543917.94,2852864.04,105.5742951620591
2016-06-05,36075,26306,189010,5281645.29,4151357.66,146.40735384615385
2016-06-06,35520,28801,186061,5164395.26,4100125.08,145.3940106981982
2016-06-07,31431,22311,100680,6484605.21,5302528.24,206.3124052686838
2016-06-08,36825,28833,126407,8622987.0,7158408.04,234.16122199592667
2016-06-09,31212,25556,126443,6719422.7,5484927.09,215.28331090606179
2016-06-10,30303,21771,102242,5856690.47,4774033.93,193.27097878097877
2016-06-11,36969,26563,195790,5949391.29,4761365.56,160.9291917552544
2016-06-12,28697,20793,103189,6087764.33,4901187.37,212.13939889187023
2016-06-13,34063,26928,163122,6889883.95,5491827.46,202.26885330123596
2016-06-14,34397,24679,186716,9141001.7,7338757.88,265.74996947408204
2016-06-15,33083,23250,168360,9864183.86,7853426.55,298.1647329444125
2016-06-16,28041,21006,133556,10058421.18,8220535.81,358.70408259334545
2016-06-17,35068,25926,187271,5423957.08,4250810.07,154.66970115204745
2016-06-18,34886,27062,161199,7882351.1,6322388.46,225.94596972997763
2016-06-19,38767,27509,168541,7908073.31,6297385.32,203.98981891815203
2016-06-20,32245,23977,135266,7266335.58,5841977.09,225.34766878585827
2016-06-21,30312,24040,97709,8500049.69,6752198.15,280.41863585378724
2016-06-22,27007,19832,96954,10283795.21,8167871.69,380.7825826637539
2016-06-23,33787,26228,165215,9872888.2,7950198.34,292.20967235919136
2016-06-24,38202,29924,190436,7881916.83,6508523.99,206.3220991047589
2016-06-25,36799,28971,181381,6886227.09,6096912.54,187.13082121796788
2016-06-26,31541,23069,162759,6698524.32,6144242.3,212.37514092768143
2016-06-27,33556,26721,143772,6871506.56,6833479.69,204.77728453927762
2016-06-28,34476,27429,137302,8247984.99,8163713.72,239.23845544726768
2016-06-29,32831,23468,164936,13343751.12,13303063.47,406.43754743991957
2016-06-30,33061,25436,157305,11824115.33,11686500.64,357.64542300595866
2016-07-01,27643,19559,99053,10173764.85,10138330.52,368.0412708461455
2016-07-02,22725,16342,93039,8800553.93,8597989.65,387.263099229923
2016-07-03,26996,20540,106634,6426683.62,6344095.57,238.06058749444364
2016-07-04,26647,21584,138858,1386571.93,1325944.63,52.03482305700454
2016-07-05,24584,18565,115188,2748779.52,2677876.06,111.81172795314025
2016-07-06,27547,20443,98375,2703265.31,2729115.94,98.13283878462265
2016-07-07,23757,19475,122326,4517288.27,4518370.11,190.14556846403164
2016-07-08,30223,22727,147211,3773827.56,3763622.72,124.8660807993912
2016-07-09,28415,20298,102750,4051086.89,3956559.68,142.56860425831428
2016-07-10,26627,18741,121806,4008532.54,3789183.06,150.54390430765764
2016-07-11,23750,17184,100402,4094198.38,3954521.72,172.38730021052632
2016-07-12,25090,19330,108000,4373623.08,4271906.38,174.31738062973295
2016-07-13,25456,19617,112461,3978100.94,3903887.84,156.27360700817096
2016-07-14,26102,21123,103066,5834657.65,5776926.66,223.5329725691518
2016-07-15,24689,19531,81948,5538171.41,5410397.02,224.31736441330148
2016-07-16,24381,18562,120554,4146739.21,3932641.54,170.0807682211558
2016-07-17,23404,17521,124678,4362617.65,4257377.15,186.40478764313795
2016-07-18,26498,19304,88806,4037086.77,4032049.3,152.35439542606989
2016-07-19,24148,18248,92848,4972014.76,4468539.05,205.8975799238032
2016-07-20,26407,18650,132572,5743038.13,4989427.8,217.48165751505283
2016-07-21,26495,20970,114364,6234589.1,5454135.01,235.31191168144932
2016-07-22,24845,18827,111995,6429688.49,5405412.2,258.792050311934
2016-07-23,25328,20611,91707,5794840.19,4693760.16,228.7918584175616
2016-07-24,26287,18818,109309,4992598.4,3988427.93,189.92651881157988
2016-07-25,26214,19627,122354,6602810.86,5210533.01,251.88108873121234
2016-07-26,28240,21589,134010,7851989.46,6298482.2,278.04495254957504
2016-07-27,27237,21103,88734,7880563.86,6294203.51,289.3330344751625
2016-07-28,25533,18068,103976,10561338.25,8364736.75,413.63483531116594
2016-07-29,28740,20665,154184,9786083.49,8009568.05,340.5039488517745
2016-07-30,27670,21379,96328,6346290.87,5035247.55,229.35637405131914
2016-07-31,29012,22088,136051,11015269.56,8901256.98,379.6797725079278
2016-08-01,26556,20258,131761,10793582.2,8684114.27,406.44608374755234
2016-08-02,29110,20880,147042,9744357.22,7715286.95,334.74260460322915
2016-08-03,27129,21732,127147,9904285.99,7903743.51,365.081130524531
2016-08-04,29332,21908,137738,9495153.07,7445312.45,323.71311434610664
2016-08-05,27384,20014,98121,5608281.75,4405172.77,204.80140775635408
2016-08-06,28180,22272,133138,3417126.9,2778007.61,121.26071327182399
2016-08-07,29434,22994,147103,4427581.45,3417549.23,150.42404871916833
2016-08-08,34462,25228,175155,4350104.4,3457274.61,126.22901746851606
2016-08-09,26386,19781,111721,5367433.58,4307308.14,203.41975214128706
2016-08-10,33121,27111,133606,6219835.93,4989664.4,187.7913085353703
2016-08-11,31742,24365,161020,6515630.05,5260377.53,205.26841566378928
2016-08-12,27987,19679,94711,6119372.31,4890673.79,218.6505273877157
2016-08-13,25016,17540,123852,4911652.24,4032826.41,196.34043172369684
2016-08-14,27633,20341,90982,4133214.74,3276890.85,149.57531719321102
2016-08-15,31092,23420,110105,5605211.59,4497185.08,180.27825775119
2016-08-16,29690,23156,154339,5622571.31,4439845.57,189.37592825867293
2016-08-17,31419,22260,132681,5481191.48,4224740.02,174.45467646965213
2016-08-18,24412,18601,116144,9528740.46,7920089.68,390.3301843355727
2016-08-19,28446,20582,92462,6546299.57,5278113.04,230.13075898193068
2016-08-20,27262,21783,149049,5781551.94,4564247.81,212.07365343701858
2016-08-21,27254,22311,103705,6521389.47,5328696.02,239.28192081896233
2016-08-22,28141,20906,121068,5219998.72,4287522.68,185.49442876941117
2016-08-23,29012,22783,134510,4815121.42,3868404.84,165.96999241693092
2016-08-24,28046,22781,106186,6292751.73,5100249.41,224.37252121514655
2016-08-25,30846,23195,102990,8794928.73,6977759.11,285.12379984438826
2016-08-26,32227,22624,104810,5680360.34,4488665.83,176.26090979613366
2016-08-27,29576,23100,114347,4561647.77,3662367.33,154.23477718420338
2016-08-28,30591,23449,144030,15158669.18,12249721.23,495.5270890131084
2016-08-29,27102,21683,109621,14043471.1,11328872.12,518.171024278651
2016-08-30,27808,21416,149144,13812380.3,11037531.68,496.7052754602992
2016-08-31,27343,21369,102717,12534594.92,10091516.93,458.42061661119845
2016-09-01,21640,17149,109678,12403544.62,10116739.78,573.1767384473197
2016-09-02,24806,19936,112082,2363186.38,2197302.32,95.2667249858905
2016-09-03,19833,16155,91836,2854708.14,2576390.08,143.937283315686
2016-09-04,19186,14935,103136,2911393.7,2610346.46,151.74573647451268
2016-09-05,25486,19924,89356,4157930.98,3683805.93,163.1456870438672
2016-09-06,17889,12808,78449,4457820.99,4021959.96,249.19341438873053
2016-09-07,23068,16975,76283,2727504.52,2482230.36,118.23758106467834
2016-09-08,21760,16332,101591,2950156.73,2710099.28,135.57705560661765
2016-09-09,20850,16841,101356,4080455.52,3550531.35,195.70530071942446
2016-09-10,23004,16494,79664,3383667.97,3081087.79,147.0904177534342
2016-09-11,20958,16065,108501,4791697.67,4209772.35,228.63334621624202
2016-09-12,20790,14729,68994,5675073.45,5130706.55,272.97130591630594
2016-09-13,19627,14282,82026,5639925.61,5076124.78,287.35545982575024
2016-09-14,21671,15592,109106,4385149.48,3911967.05,202.35104425268796
2016-09-15,21936,17311,112756,3714513.35,3311188.02,169.3341242706054
2016-09-16,19725,14698,99907,4018602.31,3556568.41,203.7314225602028
2016-09-17,21486,15561,106089,4431680.09,3843688.85,206.2589635111235
2016-09-18,22263,15923,80501,4942620.63,4382989.7,222.01053901091495
2016-09-19,19562,15211,102109,5350877.2,4783146.79,273.5342603005828
2016-09-20,19759,15855,95177,4950112.24,4381290.5,250.52443139835012
2016-09-21,20826,16905,92394,4415854.52,4042078.78,212.0356535100355
2016-09-22,19679,15286,69619,3570383.96,3326231.28,181.43116825041923
2016-09-23,19211,13838,79369,4188287.62,3857859.5,218.01507573785852
2016-09-24,19661,16063,92931,3669054.98,3149906.57,186.61588830680026
2016-09-25,19504,15832,66917,5830714.93,5221915.5,298.9496990360951
2016-09-26,19551,14186,67786,6888617.97,6121949.95,352.34095289243515
2016-09-27,20064,16348,65220,8489123.16,7795904.94,423.10223086124404
2016-09-28,20824,15238,110681,7567886.85,6824968.63,363.4213815789474
2016-09-29,18850,13877,64838,5432931.71,4892504.82,288.2191888594164
2016-09-30,19952,16032,84119,4909635.76,4205412.15,246.0723616680032
2016-10-01,15690,12077,66861,4366699.03,3701260.21,278.31096430847674
2016-10-02,16303,12829,86204,2596796.4,1974164.43,159.28334662332085
2016-10-03,16160,13151,84680,2548741.44,2097911.33,157.71914851485147
2016-10-04,18099,14630,86359,3461082.31,2850191.25,191.23058235261618
2016-10-05,17094,13193,84900,3424882.78,2746226.47,200.35584298584297
2016-10-06,16480,12069,57200,2895028.23,2454432.63,175.66918871359223
2016-10-07,18947,14466,88287,3222934.99,2477341.55,170.10265424605478
2016-10-08,16749,13285,90179,3101070.27,2574361.13,185.1495772881963
2016-10-09,13627,9848,63580,3313712.48,2583489.11,243.17256035811258
2016-10-10,17553,12553,69444,4264616.83,3371581.16,242.95657893237623
2016-10-11,15134,11420,51660,4422185.53,3581266.99,292.20203052728954
2016-10-12,16384,12184,80295,4541598.24,3524730.02,277.197158203125
2016-10-13,16117,12753,75419,3317032.06,2649214.4,205.80952162313085
2016-10-14,15800,11450,61624,3511630.87,2718591.77,222.25511835443038
2016-10-15,16332,12994,52674,3943248.97,3043533.56,241.44311596865052
2016-10-16,16728,12769,77896,4376304.87,3413503.15,261.6155469870875
2016-10-17,16976,12404,85828,3037287.93,2453991.87,178.91658400094252
2016-10-18,15801,11691,84041,4508859.09,3657069.31,285.35276817922914
2016-10-19,16470,12951,58118,4228189.57,3396000.86,256.72067820279295
2016-10-20,15730,12739,76784,2846518.01,2260628.69,180.96109408773043
2016-10-21,18497,13104,61071,3272036.28,2634207.2,176.89551170460072
2016-10-22,17596,14020,78544,3948044.16,3231763.1,224.37168447374404
2016-10-23,15290,10820,78871,3383059.2,2666084.61,221.25959450621323
2016-10-24,16565,12863,81578,4380387.44,3526727.23,264.43630787805614
2016-10-25,17226,13670,66957,4299274.8,3249930.02,249.58056426332288
2016-10-26,17265,13081,64846,4706906.11,3751859.51,272.62705531421955
2016-10-27,16121,11701,83758,4202633.76,3430770.86,260.69311829290984
2016-10-28,16013,12025,51729,7095459.64,5821255.79,443.106203709486
2016-10-29,16178,12385,65228,7748034.04,6291672.94,478.92409692174556
2016-10-30,14980,10862,76509,6231866.09,5021019.4,416.0124225634179
2016-10-31,14528,11617,48878,6154479.92,4923620.6,423.62884911894275
2016-11-01,9921,6954,37157,7719179.86,6108632.49,778.0646971071465
2016-11-02,13377,10448,62589,2019573.39,1671538.84,150.97356582193316
2016-11-03,13217,10821,57843,2167731.38,1630172.24,164.0108481501097
2016-11-04,15480,12205,65097,2921457.72,2325634.63,188.7246589147287
2016-11-05,12693,10390,58940,3331729.51,2510325.05,262.485583392421
2016-11-06,14121,11290,69354,3177194.93,2614531.12,224.99787054741168
2016-11-07,14412,10835,58813,4013690.76,3164694.75,278.49644462947543
2016-11-08,15021,10948,56211,2902668.64,2275142.13,193.24070567871647
2016-11-09,14051,10096,50820,3088936.2,2415653.4,219.8374635257277
2016-11-10,12300,9590,54043,3524443.54,2787453.25,286.54012520325205
2016-11-11,14481,10750,60880,3242466.89,2622416.39,223.9118078861957
2016-11-12,13921,10552,76023,4067309.35,3215859.82,292.17077436965735
2016-11-13,14357,11022,70333,4108240.53,3298120.47,286.148953820436
2016-11-14,15703,11310,82333,5384564.17,4287246.16,342.9003483410813
2016-11-15,16722,13433,76078,4067351.79,3266049.08,243.23357194115536
2016-11-16,14954,11372,67005,2666254.64,2184170.77,178.2970870670055
2016-11-17,13839,10869,54220,3253737.52,2657687.82,235.11362959751426
2016-11-18,14924,11640,57143,2750384.49,2341586.51,184.29271575984993
2016-11-19,16193,12098,70086,3049656.36,2797715.85,188.3317705181251
2016-11-20,13513,10080,50458,2422645.76,2208447.77,179.28259897876117
2016-11-21,16673,12248,63606,2849528.18,2622825.33,170.90674623643017
2016-11-22,13636,10775,51147,2953802.19,3010640.25,216.6179370783221
2016-11-23,14106,10280,67908,1781135.32,1682846.05,126.26792286970084
2016-11-24,15361,11156,56779,1693041.1,1727778.84,110.2168543714602
2016-11-25,11287,9107,48716,3314537.94,3343367.28,293.65978027819614
2016-11-26,12882,10027,49661,3392192.14,3360164.37,263.32806551777674
2016-11-27,13309,9682,72788,5299633.2,5281944.59,398.19920354647235
2016-11-28,12901,10483,54139,5196318.58,5131257.93,402.78417021936286
2016-11-29,14112,10479,69379,4921786.18,4962698.8,348.76602749433107
2016-11-30,14123,10842,56376,3832887.02,3897608.89,271.3932606386745
2016-12-01,17034,12965,62158,2358573.02,2341309.79,138.4626640835975
2016-12-02,17041,12600,91993,907573.74,925477.21,53.25824423449328
2016-12-03,16495,12690,63476,1333890.05,1218185.92,80.86632615944225
2016-12-04,18203,13285,60709,2237557.76,2224630.3,122.92247211998021
2016-12-05,14288,11009,46630,1925286.27,1939563.58,134.74847914333708
2016-12-06,16069,11394,53670,2605334.49,2510982.32,162.13420187939514
2016-12-07,16032,12887,71188,2299467.49,2274139.79,143.42985840818363
2016-12-08,18023,13994,73555,2075549.34,2136761.21,115.16114631304445
2016-12-09,17983,13716,64924,2553283.93,2600587.96,141.9832024689985
2016-12-10,19218,14825,91028,2913080.54,2889190.43,151.58083775627017
2016-12-11,16676,11969,65996,2853330.5,2812545.24,171.1040117534181
2016-12-12,13350,9592,51730,3248145.42,3217430.0,243.30677303370786
2016-12-13,15412,11215,67548,3823629.31,3830277.56,248.09429730080458
2016-12-14,13095,9864,60583,2792734.55,2831410.87,213.26724322260404
2016-12-15,16207,12614,82968,2707101.38,2742933.88,167.03284876905042
2016-12-16,15939,11652,53942,2646651.72,2651717.38,166.0487935253153
2016-12-17,14917,12185,63940,3238132.58,3280502.46,217.0766628678689
2016-12-18,15169,11685,62649,3271429.4,3285398.32,215.6654624563254
2016-12-19,18344,13487,67232,4135316.35,4095588.8,225.43154982555603
2016-12-20,16681,12738,74053,4293749.29,4224108.67,257.4035903123314
2016-12-21,15734,12849,54528,4279775.59,4100591.43,272.00810919028856
2016-12-22,15796,11671,56842,3117384.48,3057416.11,197.35277791846036
2016-12-23,15987,11280,68313,2500798.47,2509747.01,156.42700131356727
2016-12-24,13567,10748,66087,2034069.49,2007308.18,149.9277283113437
2016-12-25,16706,12156,71340,3488378.94,3406046.44,208.80994492996527
2016-12-26,14146,10364,52010,3839559.68,3806837.33,271.423701399689
2016-12-27,16063,12885,52487,5844260.6,5750792.35,363.8336923364253
2016-12-28,13341,9462,58408,7554359.22,7421332.69,566.2513469754891
2016-12-29,15158,11598,76740,7928143.58,7951767.41,523.0336178915425
2016-12-30,14375,11585,55377,5840732.73,5741938.39,406.3118420869566
2016-12-31,17037,12745,70383,4969730.15,4920694.41,291.70218641779655
2017-01-01,12622,10240,40788,3998895.08,3583814.01,316.81944858184124
2017-01-02,11539,9413,61868,1748553.87,1374452.07,151.53426380102263
2017-01-03,11507,8946,55783,1891837.91,1573537.28,164.40757017467627
2017-01-04,10925,8136,50441,847466.28,682698.81,77.57128421052631
2017-01-05,12054,9143,55335,1464435.52,1145400.53,121.48959017753442
2017-01-06,13380,9430,58369,2311449.24,1842665.52,172.75405381165922
2017-01-07,13715,10628,61889,2148635.45,1767280.58,156.66317535545025
2017-01-08,12389,9146,43499,2907768.3,2272946.44,234.70565017354102
2017-01-09,11802,8776,58449,3437216.12,2814472.11,291.2401389594984
2017-01-10,12803,9158,65574,3014515.71,2440786.22,235.45385534640317
2017-01-11,13414,9660,52857,2227157.79,1674420.56,166.03233860146116
2017-01-12,12525,9985,45854,2704158.21,2101198.8,215.90085508982037
2017-01-13,14039,11266,55457,3136819.59,2599219.64,223.43611297100932
2017-01-14,14325,10550,55281,2056300.58,1704845.73,143.54628830715532
2017-01-15,12653,9484,44274,2415343.55,1994964.86,190.89097842408913
2017-01-16,13013,9791,44548,3848368.92,3102404.56,295.7326458157227
2017-01-17,10949,8323,40253,2829843.68,2229864.7,258.45681614759343
2017-01-18,12495,8815,55397,2138817.82,1652537.47,171.1738951580632
2017-01-19,12554,10249,49214,2663777.41,2187863.56,212.18555121873507
2017-01-20,11811,9397,59903,2871845.05,2318588.01,243.1500338667344
2017-01-21,12422,9307,49377,2790303.1,2232164.85,224.62591370149735
2017-01-22,12462,9257,64210,2438538.62,2064760.98,195.677950569732
2017-01-23,12834,10063,46316,3466339.69,2719480.1,270.09036076048
2017-01-24,13391,9706,43170,2856042.21,2288079.89,213.2807266074229
2017-01-25,14150,10329,59924,2345949.16,1953862.54,165.79146007067138
2017-01-26,12150,8685,39488,3398297.86,2689465.29,279.69529711934155
2017-01-27,13150,9777,51437,3893498.97,3118864.85,296.08357186311787
2017-01-28,13864,10045,51529,5454445.79,4466542.85,393.42511468551646
2017-01-29,13325,10241,65733,6530902.38,5313138.23,490.12400600375236
2017-01-30,14275,10425,68719,5647441.37,4545794.61,395.6176091068301
